AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,FlightStatus,OwnerAirlineID,CreatedAt,UpdatedAt
8290,MV-31000612,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,628,1747301388,1747301388
8291,AG-40097867,A320,Airbus A320,Airbus,Maintenance,586,1747301388,1747301388
8292,KH-81591069,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,350,1747301388,1747301388
8293,RA-87262104,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,Maintenance,352,1747301388,1747301388
8294,KG-62932069,A319,Airbus A319,Airbus,Maintenance,579,1747301388,1747301388
8295,UV-66071585,A148,Antonov An-148,Antonov,Active,528,1747301388,1747301388
8296,KT-43497594,B190,Beechcraft 1900,Beechcraft,Maintenance,459,1747301388,1747301388
8297,MA-26476924,B38M,Boeing 737 MAX 8,Boeing,Maintenance,140,1747301388,1747301388
8298,KF-43041010,A320,Airbus A320,Airbus,Maintenance,114,1747301388,1747301388
8299,FM-11957919,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,164,1747301388,1747301388
8300,ET-73004701,A321,Airbus A321,Airbus,Maintenance,419,1747301388,1747301388
8301,ZU-83768785,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,76,1747301388,1747301388
8302,KZ-23827207,AN72,Antonov An-72 / An-74,Antonov,Active,108,1747301388,1747301388
8303,PR-38410982,AN26,Antonov An-26,Antonov,Maintenance,135,1747301388,1747301388
8304,CF-85535988,A35K,Airbus A350-1000,Airbus,Maintenance,239,1747301388,1747301388
8305,SB-21727411,A338,Airbus A330-800,Airbus,Active,127,1747301388,1747301388
8306,EI-82005196,B190,Beechcraft 1900,Beechcraft,Active,472,1747301388,1747301388
8307,NK-20623421,B39M,Boeing 737 MAX 9,Boeing,Active,415,1747301388,1747301388
8308,KK-43933487,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,267,1747301388,1747301388
8309,RH-94928630,A310,Airbus A310-200,Airbus,Active,390,1747301388,1747301388
8310,ID-95797669,A343,Airbus A340-300,Airbus,Maintenance,150,1747301388,1747301388
8311,OU-46100294,A342,Airbus A340-200,Airbus,Maintenance,486,1747301388,1747301388
8312,RH-32740867,B190,Beechcraft 1900,Beechcraft,Active,89,1747301388,1747301388
8313,LE-12929667,A343,Airbus A340-300,Airbus,Maintenance,145,1747301388,1747301388
8314,VT-16566822,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,392,1747301388,1747301388
8315,KI-78061978,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Maintenance,548,1747301388,1747301388
8316,PD-34120637,A345,Airbus A340-500,Airbus,Maintenance,285,1747301388,1747301388
8317,HX-06409045,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,448,1747301388,1747301388
8318,MM-73296214,A158,Antonov An-158,Antonov,Active,300,1747301388,1747301388
8319,YQ-83879404,A310,Airbus A310-200,Airbus,Maintenance,174,1747301388,1747301388
8320,UH-89048766,A400,Airbus A400M Atlas,Airbus,Active,494,1747301388,1747301388
8321,RV-96927796,A332,Airbus A330-200,Airbus,Maintenance,448,1747301388,1747301388
8322,CZ-17491822,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,143,1747301388,1747301388
8323,JQ-76784995,A400,Airbus A400M Atlas,Airbus,Maintenance,425,1747301388,1747301388
8324,XU-79003372,A310,Airbus A310-200,Airbus,Maintenance,314,1747301388,1747301388
8325,IQ-69587290,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,360,1747301388,1747301388
8326,FH-87728310,A20N,Airbus A320neo,Airbus,Maintenance,29,1747301388,1747301388
8327,AB-06559241,A35K,Airbus A350-1000,Airbus,Active,86,1747301388,1747301388
8328,NE-99356008,A21N,Airbus A321neo,Airbus,Maintenance,457,1747301388,1747301388
8329,PL-78138987,AN30,Antonov An-30,Antonov,Maintenance,164,1747301388,1747301388
8330,RV-89272964,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,475,1747301388,1747301388
8331,CE-97594211,A346,Airbus A340-600,Airbus,Maintenance,324,1747301388,1747301388
8332,TV-02151196,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,614,1747301388,1747301388
8333,FW-76529167,A332,Airbus A330-200,Airbus,Active,248,1747301388,1747301388
8334,LE-58885970,AN24,Antonov An-24,Antonov,Maintenance,443,1747301388,1747301388
8335,PN-36403066,A359,Airbus A350-900,Airbus,Maintenance,318,1747301388,1747301388
8336,GD-95570269,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,70,1747301388,1747301388
8337,KY-38769910,A343,Airbus A340-300,Airbus,Maintenance,191,1747301388,1747301388
8338,JJ-99688727,A158,Antonov An-158,Antonov,Maintenance,462,1747301388,1747301388
8339,XG-70023635,AN24,Antonov An-24,Antonov,Maintenance,591,1747301388,1747301388
8340,JZ-78979912,AN12,Antonov An-12,Antonov,Maintenance,610,1747301388,1747301388
8341,ES-23601323,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,463,1747301388,1747301388
8342,SY-93432995,AN26,Antonov An-26,Antonov,Active,61,1747301388,1747301388
8343,AH-80141454,AN12,Antonov An-12,Antonov,Maintenance,171,1747301388,1747301388
8344,GV-65639086,A21N,Airbus A321neo,Airbus,Active,445,1747301388,1747301388
8345,ON-47772778,A345,Airbus A340-500,Airbus,Maintenance,310,1747301388,1747301388
8346,IS-90536110,AN12,Antonov An-12,Antonov,Maintenance,19,1747301388,1747301388
8347,ZJ-15411444,A343,Airbus A340-300,Airbus,Maintenance,377,1747301388,1747301388
8348,OQ-67221403,A321,Airbus A321,Airbus,Active,216,1747301388,1747301388
8349,FG-87778849,AN24,Antonov An-24,Antonov,Active,550,1747301388,1747301388
8350,AE-35493079,A318,Airbus A318,Airbus,Maintenance,93,1747301388,1747301388
8351,XT-45314237,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,83,1747301388,1747301388
8352,RR-89135225,B190,Beechcraft 1900,Beechcraft,Active,506,1747301388,1747301388
8353,VO-84615744,A338,Airbus A330-800,Airbus,Active,49,1747301388,1747301388
8354,UB-64910267,A35K,Airbus A350-1000,Airbus,Maintenance,347,1747301388,1747301388
8355,RA-61097407,AJ27,Comac ARJ21-700 / C909,Comac,Active,427,1747301388,1747301388
8356,PU-85499662,AN30,Antonov An-30,Antonov,Active,500,1747301388,1747301388
8357,LB-90635014,B37M,Boeing 737 MAX 7,Boeing,Active,576,1747301388,1747301388
8358,HD-50412592,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,387,1747301388,1747301388
8359,UH-70258610,AN26,Antonov An-26,Antonov,Maintenance,641,1747301388,1747301388
8360,VR-81509874,A318,Airbus A318,Airbus,Maintenance,228,1747301388,1747301388
8361,MI-51234260,A20N,Airbus A320neo,Airbus,Active,75,1747301388,1747301388
8362,LB-35975340,A310,Airbus A310-200,Airbus,Active,55,1747301388,1747301388
8363,UE-91442778,A342,Airbus A340-200,Airbus,Maintenance,410,1747301388,1747301388
8364,FY-39131398,A140,Antonov An-140,Antonov,Maintenance,359,1747301388,1747301388
8365,PY-28304901,A158,Antonov An-158,Antonov,Maintenance,381,1747301388,1747301388
8366,LI-46036881,A319,Airbus A319,Airbus,Active,441,1747301388,1747301388
8367,AH-77001027,A400,Airbus A400M Atlas,Airbus,Active,248,1747301388,1747301388
8368,WO-73481265,A20N,Airbus A320neo,Airbus,Maintenance,76,1747301388,1747301388
8369,ID-05660211,A321,Airbus A321,Airbus,Maintenance,499,1747301388,1747301388
8370,EW-67964869,A148,Antonov An-148,Antonov,Maintenance,339,1747301388,1747301388
8371,BU-59038185,ATP,British Aerospace ATP,British,Maintenance,375,1747301388,1747301388
8372,ZQ-91424780,ATP,British Aerospace ATP,British,Active,111,1747301388,1747301388
8373,VE-96273492,AN26,Antonov An-26,Antonov,Maintenance,98,1747301388,1747301388
8374,FS-62590462,A388,Airbus A380-800,Airbus,Maintenance,221,1747301388,1747301388
8375,DD-51251399,A140,Antonov An-140,Antonov,Active,33,1747301388,1747301388
8376,RM-64986562,AN30,Antonov An-30,Antonov,Active,410,1747301388,1747301388
8377,KZ-63633416,AN72,Antonov An-72 / An-74,Antonov,Active,387,1747301388,1747301388
8378,ZB-88125796,A21N,Airbus A321neo,Airbus,Active,369,1747301388,1747301388
8379,YR-84210366,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,609,1747301388,1747301388
8380,JK-52881291,A19N,Airbus A319neo,Airbus,Maintenance,249,1747301388,1747301388
8381,WU-93484325,A346,Airbus A340-600,Airbus,Maintenance,4,1747301388,1747301388
8382,ER-65224983,A310,Airbus A310-200,Airbus,Maintenance,80,1747301388,1747301388
8383,YY-99385107,B39M,Boeing 737 MAX 9,Boeing,Active,407,1747301388,1747301388
8384,RP-51750600,A346,Airbus A340-600,Airbus,Maintenance,505,1747301388,1747301388
8385,NK-77297939,AN32,Antonov An-32,Antonov,Active,525,1747301388,1747301388
8386,SB-46215115,B39M,Boeing 737 MAX 9,Boeing,Active,282,1747301388,1747301388
8387,SG-13703038,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Maintenance,280,1747301388,1747301388
8388,FV-51687631,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,74,1747301388,1747301388
8389,ES-40019971,AN32,Antonov An-32,Antonov,Active,319,1747301388,1747301388
8390,RG-90024478,A332,Airbus A330-200,Airbus,Maintenance,76,1747301388,1747301388
8391,XM-73637125,A35K,Airbus A350-1000,Airbus,Active,321,1747301388,1747301388
8392,GL-42852608,B39M,Boeing 737 MAX 9,Boeing,Active,447,1747301388,1747301388
8393,LK-48449543,A342,Airbus A340-200,Airbus,Active,493,1747301388,1747301388
8394,SW-85250812,A748,Hawker Siddeley HS 748,Hawker,Active,528,1747301388,1747301388
8395,BY-90428973,A346,Airbus A340-600,Airbus,Maintenance,20,1747301388,1747301388
8396,GU-28415852,A346,Airbus A340-600,Airbus,Active,161,1747301388,1747301388
8397,SR-48130503,A342,Airbus A340-200,Airbus,Active,658,1747301388,1747301388
8398,DH-00930589,A140,Antonov An-140,Antonov,Maintenance,74,1747301388,1747301388
8399,PO-52117292,A21N,Airbus A321neo,Airbus,Active,522,1747301388,1747301388
8400,TX-20365209,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,3,1747301388,1747301388
8401,SP-22165889,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,52,1747301388,1747301388
8402,MP-36481070,A310,Airbus A310-200,Airbus,Active,16,1747301388,1747301388
8403,IE-76793857,AJ27,Comac ARJ21-700 / C909,Comac,Active,159,1747301388,1747301388
8404,GE-98842520,A225,Antonov An-225 Mriya,Antonov,Maintenance,243,1747301388,1747301388
8405,EU-41399965,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,402,1747301388,1747301388
8406,OU-43044400,A319,Airbus A319,Airbus,Active,385,1747301388,1747301388
8407,HV-75695320,A21N,Airbus A321neo,Airbus,Maintenance,157,1747301388,1747301388
8408,ZU-06313959,A35K,Airbus A350-1000,Airbus,Active,47,1747301388,1747301388
8409,VF-23581014,A339,Airbus A330-900,Airbus,Maintenance,379,1747301388,1747301388
8410,WG-91967915,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Maintenance,51,1747301388,1747301388
8411,GW-18340035,A388,Airbus A380-800,Airbus,Maintenance,274,1747301388,1747301388
8412,DX-69506683,A338,Airbus A330-800,Airbus,Active,429,1747301388,1747301388
8413,RB-28038147,B38M,Boeing 737 MAX 8,Boeing,Active,446,1747301388,1747301388
8414,NE-51134250,A339,Airbus A330-900,Airbus,Maintenance,6,1747301388,1747301388
8415,JJ-33044005,A20N,Airbus A320neo,Airbus,Active,138,1747301388,1747301388
8416,PJ-38905134,AN28,Antonov An-28,Antonov,Maintenance,268,1747301388,1747301388
8417,XN-91765401,A124,Antonov An-124 Ruslan,Antonov,Maintenance,156,1747301388,1747301388
8418,XT-72380205,A148,Antonov An-148,Antonov,Active,460,1747301388,1747301388
8419,LW-51704937,A225,Antonov An-225 Mriya,Antonov,Maintenance,117,1747301388,1747301388
8420,ZK-67172040,AN28,Antonov An-28,Antonov,Active,307,1747301388,1747301388
8421,NK-25579403,A748,Hawker Siddeley HS 748,Hawker,Maintenance,33,1747301388,1747301388
8422,RZ-32173455,A388,Airbus A380-800,Airbus,Maintenance,222,1747301388,1747301388
8423,PW-65111115,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,Active,443,1747301388,1747301388
8424,WA-34071136,AN12,Antonov An-12,Antonov,Maintenance,462,1747301388,1747301388
8425,XZ-47343304,A320,Airbus A320,Airbus,Active,37,1747301388,1747301388
8426,PZ-91455964,A345,Airbus A340-500,Airbus,Maintenance,76,1747301388,1747301388
8427,ZY-57001834,AN72,Antonov An-72 / An-74,Antonov,Maintenance,87,1747301388,1747301388
8428,AH-94696455,B39M,Boeing 737 MAX 9,Boeing,Maintenance,109,1747301388,1747301388
8429,LE-69743250,A748,Hawker Siddeley HS 748,Hawker,Maintenance,390,1747301388,1747301388
8430,GJ-35884585,A319,Airbus A319,Airbus,Maintenance,373,1747301388,1747301388
8431,VU-84903101,A333,Airbus A330-300,Airbus,Active,43,1747301388,1747301388
8432,SL-36237897,A343,Airbus A340-300,Airbus,Maintenance,125,1747301388,1747301388
8433,VH-42105412,A306,Airbus A300-600,Airbus,Maintenance,472,1747301388,1747301388
8434,ZQ-34176965,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,Maintenance,32,1747301388,1747301388
8435,SP-84688173,A21N,Airbus A321neo,Airbus,Maintenance,137,1747301388,1747301388
8436,CY-14967919,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Active,549,1747301388,1747301388
8437,DL-20249885,A20N,Airbus A320neo,Airbus,Active,650,1747301388,1747301388
8438,BH-65562870,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,Active,1,1747301388,1747301388
8439,OZ-24600598,AN30,Antonov An-30,Antonov,Maintenance,401,1747301388,1747301388
8440,ZZ-98581713,A342,Airbus A340-200,Airbus,Active,6,1747301388,1747301388
8441,NM-08212930,A35K,Airbus A350-1000,Airbus,Active,305,1747301388,1747301388
8442,UJ-58978553,A306,Airbus A300-600,Airbus,Active,500,1747301388,1747301388
8443,JZ-60071512,A319,Airbus A319,Airbus,Active,342,1747301388,1747301388
8444,QS-58470461,A338,Airbus A330-800,Airbus,Active,443,1747301388,1747301388
8445,MT-29083283,A318,Airbus A318,Airbus,Maintenance,254,1747301388,1747301388
8446,XR-64084051,AN26,Antonov An-26,Antonov,Maintenance,249,1747301388,1747301388
8447,HW-58366496,AN30,Antonov An-30,Antonov,Maintenance,593,1747301388,1747301388
8448,CM-51774963,A225,Antonov An-225 Mriya,Antonov,Active,76,1747301388,1747301388
8449,HC-93331366,A320,Airbus A320,Airbus,Active,112,1747301388,1747301388
8450,EZ-47046628,A140,Antonov An-140,Antonov,Active,451,1747301388,1747301388
8451,ZX-28439973,AJ27,Comac ARJ21-700 / C909,Comac,Active,176,1747301388,1747301388
8452,SX-26192091,A332,Airbus A330-200,Airbus,Active,342,1747301388,1747301388
8453,YA-71892109,AN12,Antonov An-12,Antonov,Maintenance,123,1747301388,1747301388
8454,KK-60560711,A158,Antonov An-158,Antonov,Active,433,1747301388,1747301388
8455,NS-10240963,A20N,Airbus A320neo,Airbus,Active,37,1747301388,1747301388
8456,HE-81645716,A306,Airbus A300-600,Airbus,Active,337,1747301388,1747301388
8457,LK-45449196,B39M,Boeing 737 MAX 9,Boeing,Active,61,1747301388,1747301388
8458,NE-47813677,AN12,Antonov An-12,Antonov,Maintenance,151,1747301388,1747301388
8459,BR-96454494,AN12,Antonov An-12,Antonov,Maintenance,218,1747301388,1747301388
8460,CC-81934501,A321,Airbus A321,Airbus,Active,64,1747301388,1747301388
8461,ZB-61237292,A338,Airbus A330-800,Airbus,Maintenance,314,1747301388,1747301388
8462,JF-72583956,A21N,Airbus A321neo,Airbus,Maintenance,491,1747301388,1747301388
8463,BZ-34420897,A400,Airbus A400M Atlas,Airbus,Maintenance,545,1747301388,1747301388
8464,BK-50798962,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,247,1747301388,1747301388
8465,KA-43949699,AN24,Antonov An-24,Antonov,Active,451,1747301388,1747301388
8466,SN-55648854,AN30,Antonov An-30,Antonov,Maintenance,156,1747301388,1747301388
8467,XX-95820591,AN24,Antonov An-24,Antonov,Active,81,1747301388,1747301388
8468,CC-04163869,AN26,Antonov An-26,Antonov,Maintenance,392,1747301388,1747301388
8469,TL-68773901,A148,Antonov An-148,Antonov,Active,13,1747301388,1747301388
8470,ZZ-10589599,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Active,161,1747301388,1747301388
8471,YE-67352887,A124,Antonov An-124 Ruslan,Antonov,Maintenance,84,1747301388,1747301388
8472,HF-43097339,AN28,Antonov An-28,Antonov,Active,359,1747301388,1747301388
8473,ZL-30121349,A748,Hawker Siddeley HS 748,Hawker,Maintenance,20,1747301388,1747301388
8474,LZ-59998868,A19N,Airbus A319neo,Airbus,Maintenance,316,1747301388,1747301388
8475,IX-11969574,B3XM,Boeing 737 MAX 10,Boeing,Active,30,1747301388,1747301388
8476,XF-12057344,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,187,1747301388,1747301388
8477,MZ-86738860,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Maintenance,208,1747301388,1747301388
8478,SL-11980895,A400,Airbus A400M Atlas,Airbus,Maintenance,209,1747301388,1747301388
8479,PZ-48443203,A345,Airbus A340-500,Airbus,Maintenance,133,1747301388,1747301388
8480,RK-34549052,AN26,Antonov An-26,Antonov,Active,118,1747301388,1747301388
8481,DN-62235612,A388,Airbus A380-800,Airbus,Active,186,1747301388,1747301388
8482,MK-12874840,A319,Airbus A319,Airbus,Active,180,1747301388,1747301388
8483,EM-31555210,A748,Hawker Siddeley HS 748,Hawker,Active,16,1747301388,1747301388
8484,JX-35390194,A320,Airbus A320,Airbus,Active,325,1747301388,1747301388
8485,EP-07299720,A321,Airbus A321,Airbus,Maintenance,343,1747301388,1747301388
8486,EX-56895574,AN72,Antonov An-72 / An-74,Antonov,Active,632,1747301388,1747301388
8487,MH-51727471,A19N,Airbus A319neo,Airbus,Active,118,1747301388,1747301388
8488,WG-24059540,B37M,Boeing 737 MAX 7,Boeing,Active,277,1747301388,1747301388
8489,ZF-16630073,A318,Airbus A318,Airbus,Maintenance,232,1747301388,1747301388
8490,MT-40472841,A124,Antonov An-124 Ruslan,Antonov,Active,315,1747301388,1747301388
8491,AC-52414008,AN28,Antonov An-28,Antonov,Active,367,1747301388,1747301388
8492,TB-77097898,A342,Airbus A340-200,Airbus,Maintenance,249,1747301388,1747301388
8493,TA-18523903,A343,Airbus A340-300,Airbus,Maintenance,135,1747301388,1747301388
8494,UB-81554288,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,274,1747301388,1747301388
8495,KA-52172857,A225,Antonov An-225 Mriya,Antonov,Maintenance,359,1747301388,1747301388
8496,FU-18674696,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Active,622,1747301388,1747301388
8497,PR-53486140,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,Active,151,1747301388,1747301388
8498,QC-17505977,A333,Airbus A330-300,Airbus,Maintenance,96,1747301388,1747301388
8499,UO-92264298,A343,Airbus A340-300,Airbus,Maintenance,422,1747301388,1747301388
8500,QW-06239873,A158,Antonov An-158,Antonov,Active,129,1747301388,1747301388
8501,RX-40125614,A337,"Airbus A330-700 ""BelugaXL""",Airbus,Active,5,1747301388,1747301388
8502,UQ-20168245,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,Active,230,1747301388,1747301388
8503,YY-38242239,AJ27,Comac ARJ21-700 / C909,Comac,Active,508,1747301388,1747301388
8504,SW-86470224,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,Maintenance,425,1747301388,1747301388
8505,UX-14677855,A320,Airbus A320,Airbus,Active,564,1747301388,1747301388
8506,KM-68648579,AN12,Antonov An-12,Antonov,Active,179,1747301388,1747301388
8507,RN-29844686,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,Active,560,1747301388,1747301388
8508,DN-73747452,AN26,Antonov An-26,Antonov,Maintenance,493,1747301388,1747301388
8509,UE-26103686,AN12,Antonov An-12,Antonov,Active,603,1747301388,1747301388
8510,EK-76663149,A342,Airbus A340-200,Airbus,Active,154,1747301388,1747301388
8511,GB-30328384,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,94,1747301388,1747301388
8512,PD-02729305,AN12,Antonov An-12,Antonov,Active,264,1747301388,1747301388
8513,OC-44010003,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Maintenance,404,1747301388,1747301388
8514,EX-23111133,AN24,Antonov An-24,Antonov,Active,482,1747301388,1747301388
8515,DS-45774585,AN26,Antonov An-26,Antonov,Active,173,1747301388,1747301388
8516,OW-92631443,AN32,Antonov An-32,Antonov,Maintenance,576,1747301388,1747301388
8517,FU-25117209,AN32,Antonov An-32,Antonov,Maintenance,189,1747301388,1747301388
8518,QP-64329900,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,Active,140,1747301388,1747301388
8519,NC-51148068,A342,Airbus A340-200,Airbus,Maintenance,255,1747301388,1747301388
8520,NU-71882852,AJ27,Comac ARJ21-700 / C909,Comac,Active,140,1747301388,1747301388
8521,YV-05369280,A345,Airbus A340-500,Airbus,Active,71,1747301388,1747301388
8522,IZ-58734333,A359,Airbus A350-900,Airbus,Maintenance,345,1747301388,1747301388
